stream_id;channel_name;tivione_epg_id;epgshare_id;score;method
855352;┃USA┃ ASPIRE HD;aspiretv.us;ASPiRE.HD.us2;1.000;EXACT_STRICT
855351;┃USA┃ AXS TV HD;axstv.us;AXS.TV.us2;1.000;EXACT_STRICT
855392;┃USA┃ IFC HD;;IFC.HD.us2;1.000;EXACT_STRICT
855390;┃USA┃ INSP HD;insp.us;INSP.HD.us2;1.000;EXACT_STRICT
855384;┃USA┃ JUSTICE CENTRAL HD;justicecentral.us;Justice.Central.HD.us2;1.000;EXACT_STRICT
855372;┃USA┃ THE WORLD NETWORK HD;thewordnetwork.us;The.Word.Network.us2;0.966;FUZZY_STRICT
855350;┃USA┃ MAGNOLIA NETWORK HD;magnolianetwork.us;Magnolia.Network.HD.us2;1.000;EXACT_STRICT
855393;┃USA┃ HSN 2 HD;hsn2.us;HSN2.us2;1.000;EXACT_STRICT
855399;┃USA┃ GREAT AMERICAN FAITH & LIVING HD;gacliving.us;Great.American.Faith.and.Living.us2;1.000;EXACT_STRICT
855420;┃USA┃ COURT TV HD;court.us;Court.TV.us2;1.000;EXACT_STRICT
855418;┃USA┃ COZI TV HD;cozinetwork.us;COZI.TV.us2;1.000;EXACT_STRICT
855417;┃USA┃ DABL HD;dabl.us;Dabl.us2;1.000;EXACT_STRICT
855414;┃USA┃ CATCHY COMEDY HD;catchycomedy.us;Catchy.Comedy.us2;1.000;EXACT_STRICT
855410;┃USA┃ DOG TV HD;dogtv.us;DOG.TV.us2;1.000;EXACT_STRICT
855436;┃USA┃ FREE SPEECH TV HD;freespeechnetwork.us;Free.Speech.TV.us2;1.000;EXACT_STRICT
855435;┃USA┃ VICTORY CHANNEL HD;;Victory.Channel.us2;1.000;EXACT_STRICT
855428;┃USA┃ CARS TV HD;plutotvcars.us;Cars.TV.HD.us2;1.000;EXACT_STRICT
855427;┃USA┃ CHARGE! HD;charge.us;CHARGE!.us2;1.000;EXACT_STRICT
855426;┃USA┃ CIRCLE COUNTRY HD;circletv.us;Circle.Country.us2;1.000;EXACT_STRICT
855424;┃USA┃ CLEO TV HD;cleo.us;Cleo.TV.HD.us2;1.000;EXACT_STRICT
855423;┃USA┃ COMET HD;comet.us;Comet.us2;1.000;EXACT_STRICT
855465;┃USA┃ TASTMADE HD;tastemade.us;Tastemade.us2;0.941;FUZZY_STRICT
855459;┃USA┃ THE COWBOY CHANNEL HD;thecowgirlchannel.us;The.Cowboy.Channel.us2;1.000;EXACT_STRICT
855458;┃USA┃ THE FILM DETECTIVE HD;tfd.us;The.Film.Detective.us2;1.000;EXACT_STRICT
855457;┃USA┃ THE WEATHER CHANNEL HD;weatherchannel.us;The.Weather.Channel.HD.us2;1.000;EXACT_STRICT
855453;┃USA┃ TRU TV;trutv.us;truTV.HD.us2;1.000;EXACT_STRICT
855452;┃USA┃ TV LAND HD;tvlandeast.us;TV.Land.HD.us2;1.000;EXACT_STRICT
855451;┃USA┃ TV ONE HD;tvone.us;TV.ONE.HD.us2;1.000;EXACT_STRICT
855498;┃USA┃ LAW AND CRIME HD;tvlandeast.us;Law.and.Crime.us2;1.000;EXACT_STRICT
855493;┃USA┃ METV NETWORK HD;metvwjlp.us;Me.TV.Network.us2;1.000;EXACT_STRICT
855492;┃USA┃ METV PLUS HD;metvplus.us;MeTV.Plus.us2;1.000;EXACT_STRICT
855480;┃USA┃ QVC HD;qvc.us;QVC.HD.us2;1.000;EXACT_STRICT
855479;┃USA┃ QVC 2 HD;qvc2.us;QVC2.us2;1.000;EXACT_STRICT
855475;┃USA┃ REVOLT HD;revolt.us;Revolt.HD.us2;1.000;EXACT_STRICT
855474;┃USA┃ RFD TV HD;rfdtv.us;RFD.TV.HD.us2;1.000;EXACT_STRICT
855472;┃USA┃ SHORTS TV HD;shortstv.us;Shorts.TV.us2;1.000;EXACT_STRICT
855450;┃USA┃ UP TV HD;uptv.us;UPtv.us2;1.000;EXACT_STRICT
855446;┃USA┃ WAPA AMERICA HD;wapaamerica.us;WAPA.America.us2;1.000;EXACT_STRICT
855445;┃USA┃ WE TV HD;wetv.us;WE.tv.HD.us2;1.000;EXACT_STRICT
855337;┃USA┃ CNN HD;cnn.us;CNN.HD.us2;1.000;EXACT_STRICT
855336;┃USA┃ CNN INTERNATIONAL HD;cnninternational.us;CNN.International.us2;1.000;EXACT_STRICT
855332;┃USA┃ NEWS NATION HD;newsnation.us;NewsNation.us2;1.000;EXACT_STRICT
855331;┃USA┃ MSNBC HD;msnbc.us;MSNBC.HD.us2;1.000;EXACT_STRICT
855329;┃USA┃ BBC AMERICA HD;bbcamerica.us;BBC.America.HD.us2;1.000;EXACT_STRICT
911053;┃USA┃ CNBC HD;;CNBC.HD.us2;1.000;EXACT_STRICT
855325;┃USA┃ CNBC WORLD HD;cnbcworld.us;CNBC.World.us2;1.000;EXACT_STRICT
855323;┃USA┃ BLOOMBERG HD;bloombergtv.us;Bloomberg.HD.us2;1.000;EXACT_STRICT
855319;┃USA┃ THE GRIO HD;grio.us;The.Grio.HD.us2;1.000;EXACT_STRICT
855318;┃USA┃ C-SPAN HD;cspan.us;CSPAN.us2;1.000;EXACT_STRICT
855317;┃USA┃ C-SPAN 2 HD;cspan2.us;CSPAN2.us2;1.000;EXACT_STRICT
855316;┃USA┃ C-SPAN 3 HD;cspan3.us;CSPAN3.us2;1.000;EXACT_STRICT
855305;┃USA┃ FOX BUSINESS HD;foxbusiness.us;Fox.Business.HD.us2;1.000;EXACT_STRICT
855299;┃USA┃ HLN HD;hln.us;HLN.HD.us2;1.000;EXACT_STRICT
855288;┃USA┃ NEWSY HD;newsy.us;Newsy.us2;1.000;EXACT_STRICT
855291;┃USA┃ NEWS 12 NEW JERSEY HD;abcnewslive.us;News.12.New.Jersey.us2;1.000;EXACT_STRICT
913349;┃USA┃ SPECTRUM NEWS 1 | AUSTIN;spectrumnews.us;Spectrum.News.1.-.Austin.us2;1.000;EXACT_STRICT
913389;┃USA┃ SPECTRUM NEWS 1 | AUSTIN;spectrumnews.us;Spectrum.News.1.-.Austin.us2;1.000;EXACT_STRICT
913406;┃USA┃ SPECTRUM NEWS 1 | KAZD;spectrumnews.us;KAZD-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
913361;┃USA┃ SPECTRUM NEWS 1 | KENTUCKY - COVINGTON;spectrumnews.us;Spectrum.News.1.(Kentucky).Covington.us2;1.000;EXACT_STRICT
913360;┃USA┃ SPECTRUM NEWS 1 | KENTUCKY - EVANSVILLE;spectrumnews.us;Spectrum.News.1.-.(Kentucky).-.Evansville.us2;1.000;EXACT_STRICT
913359;┃USA┃ SPECTRUM NEWS 1 | KENTUCKY - LEXINGTON;spectrumnews.us;Spectrum.News.1.-.(Kentucky).Lexington.us2;1.000;EXACT_STRICT
913358;┃USA┃ SPECTRUM NEWS 1 | KENTUCKY - LOUISVILLE;spectrumnews.us;Spectrum.News.1.-.(Kentucky).Louisville.us2;1.000;EXACT_STRICT
913391;┃USA┃ SPECTRUM NEWS 1 | SAN ANTONIO;spectrumnews.us;Spectrum.News.1.-.San.Antonio.us2;1.000;EXACT_STRICT
913407;┃USA┃ SPECTRUM NEWS 1 | SAN ANTONIO;spectrumnews.us;Spectrum.News.1.-.San.Antonio.us2;1.000;EXACT_STRICT
858770;┃USA┃ BOOMERANG HD;boomerang.us;Boomerang.us2;1.000;EXACT_STRICT
858772;┃USA┃ METV TOONS HD;metv.us;MeTV.Toons.us2;1.000;EXACT_STRICT
858753;┃USA┃ PBS KIDS HD;pbskids.us;PBS.KIDS.HD.us2;1.000;EXACT_STRICT
858554;┃USA┃ ESPN HD;espn.us;ESPN.HD.us2;1.000;EXACT_STRICT
858552;┃USA┃ ESPN 2 HD;espn2.us;ESPN2.HD.us2;1.000;EXACT_STRICT
858550;┃USA┃ ESPN U HD;espnu.us;ESPNU.HD.us2;1.000;EXACT_STRICT
858547;┃USA┃ FOX SPORTS 1 HD;foxsports1.us;FS1.HD.us2;1.000;RULE_FS1
858555;┃USA┃ FOX SPORTS 2 HD;foxsports2.us;FS2.HD.us2;1.000;RULE_FS2
858546;┃USA┃ FOX SOCCER PLUS HD;foxsoccerplus.us;Fox.Soccer.Plus.HD.us2;1.000;EXACT_STRICT
858539;┃USA┃ CBS SPORTS NETWORK HD;cbssportsnetworkusa.us;CBS.Sports.Network.HD.us2;1.000;EXACT_STRICT
858537;┃USA┃ MONUMENTAL SPORTS NETWORK HD;monumentalsportsnetwork.us;Monumental.Sports.Network.HD.us2;1.000;EXACT_STRICT
858535;┃USA┃ NFL NETWORK;nflnetwork.us;NFL.Network.HD.us2;1.000;EXACT_STRICT
858533;┃USA┃ NBA TV HD;nbatv.us;NBA.TV.HD.us2;1.000;EXACT_STRICT
858531;┃USA┃ MLB NETWORK HD;mlbnetwork.us;MLB.Network.HD.us2;1.000;EXACT_STRICT
858529;┃USA┃ NHL NETWORK HD;nhlnetwork.us;NHL.Network.HD.us2;1.000;EXACT_STRICT
858524;┃USA┃ GOL TV HD;goltv.us;GOL.TV.us2;1.000;EXACT_STRICT
858523;┃USA┃ TENNIS CHANNEL HD;tennischannel.us;Tennis.Channel.HD.us2;1.000;EXACT_STRICT
858522;┃USA┃ TENNIS CHANNEL 2 HD;tennischannel.us;Tennis.Channel.HD.us2;0.963;FUZZY_STRICT
858521;┃USA┃ GOLF CHANNEL HD;golfchannel.us;Golf.Channel.HD.us2;1.000;EXACT_STRICT
858520;┃USA┃ BILLIARD TV HD;;Billiard.TV.us2;1.000;EXACT_STRICT
858514;┃USA┃ ALTITUDE SPORTS HD;altitudesport.us;Altitude.Sports.us2;1.000;EXACT_STRICT
858646;┃USA┃ MSG 2 HD;msg2.us;MSG2.HD.us2;1.000;EXACT_STRICT
858645;┃USA┃ MSG PLUS HD;msgsnplus.us;MSG.Plus.us2;1.000;EXACT_STRICT
858641;┃USA┃ BIG TEN NETWORK HD;bigtennetwork.us;Big.Ten.Network.HD.us2;1.000;EXACT_STRICT
858640;┃USA┃ BIG TEN NETWORK 2 HD;bigtenoverflow2.us;Big.Ten.Network.HD.us2;0.963;FUZZY_STRICT
858639;┃USA┃ BIG TEN NETWORK 3 HD;bigtenoverflow3.us;Big.Ten.Network.HD.us2;0.963;FUZZY_STRICT
858638;┃USA┃ BIG TEN NETWORK 4 HD;bigtenoverflow4.us;Big.Ten.Network.HD.us2;0.963;FUZZY_STRICT
858585;┃USA┃ NBC SPORTS BAY AREA HD;nbcsportsbayarea.us;NBC.Sports.Bay.Area.HD.us2;1.000;EXACT_STRICT
858584;┃USA┃ NBC SPORTS BAY AREA PLUS HD;nbcsportsbayareaplus.us;NBC.Sports.Bay.Area.Plus.us2;1.000;EXACT_STRICT
858583;┃USA┃ NBC SPORTS BOSTON HD;nbcsportsboston.us;NBC.Sports.Boston.HD.us2;1.000;EXACT_STRICT
858582;┃USA┃ NBC SPORTS CALIFORNIA HD;nbcsportscalifornia.us;NBC.Sports.California.SAT.us2;1.000;EXACT_STRICT
858581;┃USA┃ NBC SPORTS CALIFORNIA PLUS HD;nbcsportscalifornia.us;NBC.Sports.California.Plus.us2;1.000;EXACT_STRICT
858575;┃USA┃ NBC SPORTS PHILADELPHIA HD;nbcsportsphiladelphia.us;NBC.Sports.Philadelphia.HD.us2;1.000;EXACT_STRICT
858574;┃USA┃ NBC SPORTS PHILADELPHIA PLUS HD;nbcsportsphiladelphiaplus.us;NBC.Sports.Philadelphia.Plus.us2;1.000;EXACT_STRICT
858693;┃USA┃ ROOT SPORTS NORTH WEST PLUS HD;rootsportsnorthwestplus.us;Root.Sports.Northwest.Plus.us2;1.000;EXACT_STRICT
858697;┃USA┃ SPECTRUM SPORTSNET LA DODGERS HD;spectrumsportsnetla.us;Spectrum.SportsNet.LA.Dodgers.HD.us2;1.000;EXACT_STRICT
858696;┃USA┃ SPECTRUM SPORTSNET LAKERS HD;spectrumsportsnet.us;Spectrum.SportsNet.Lakers.HD.us2;1.000;EXACT_STRICT
858687;┃USA┃ TENNIS CHANNEL PLUS 2 HD;tennischannel.us;Tennis.Channel.HD.us2;0.941;FUZZY_STRICT
858677;┃USA┃ WILLOW CRICKET HD;willowcricket.us;Willow.Cricket.HD.us2;1.000;EXACT_STRICT
858670;┃USA┃ SPACE CITY HOME NETWORK HD;spacecityhomenetwork.us;Space.City.Home.Network.HD.us2;1.000;EXACT_STRICT
858661;┃USA┃ MARQUEE SPORTS NETWORK HD;marqueesportsnetwork.us;Marquee.Sports.Network.HD.us2;1.000;EXACT_STRICT
858658;┃USA┃ SPORTSGRID HD;sportsgrid.us;SportsGrid.us2;1.000;EXACT_STRICT
858653;┃USA┃ WORLD FISHING NETWORK HD;;World.Fishing.Network.HD.(US).us2;0.950;FUZZY_STRICT
858652;┃USA┃ YES NETWORK HD;yesnetwork.us;Yes.Network.us2;1.000;EXACT_STRICT
858651;┃USA┃ NFL RED ZONE;nflredzone.us;NFL.RedZone.HD.us2;1.000;EXACT_STRICT
858814;┃USA┃ COOKING CHANNEL HD;cookingchannel.us;Cooking.Channel.HD.us2;1.000;EXACT_STRICT
858786;┃USA┃ OUTDOOR CHANNEL HD;outdoorchannel.us;Outdoor.Channel.HD.us2;1.000;EXACT_STRICT
858825;┃USA┃ CURIOSITY STREAM HD;;CuriosityStream.us2;1.000;EXACT_STRICT
858812;┃USA┃ DESTINATION AMERICA HD;destinationamerica.us;Destination.America.HD.us2;1.000;EXACT_STRICT
855676;┃USA┃ HBO HD [EAST];hbo.us;HBO.East.us2;1.000;EXACT_STRICT
855675;┃USA┃ HBO HD [WEST];hbowest.us;HBO.West.us2;1.000;EXACT_STRICT
855682;┃USA┃ STARZ ENCORE BLACK HD;starzencoreblack.us;Starz.Encore.Black.us2;1.000;EXACT_STRICT
855681;┃USA┃ STARZ ENCORE ACTION HD;starzencoreaction.us;Starz.Encore.Action.HD.us2;1.000;EXACT_STRICT
855680;┃USA┃ STARZ ENCORE ESPANOL HD;starzencoreespanol.us;Starz.Encore.Español.SD.us2;0.971;FUZZY_STRICT
855679;┃USA┃ STARZ ENCORE FAMILY HD;starzencorefamily.us;Starz.Encore.Family.SD.us2;1.000;EXACT_STRICT
855678;┃USA┃ STARZ ENCORE SUSPENSE HD;starzencoresuspense.us;Starz.Encore.Suspense.us2;1.000;EXACT_STRICT
855677;┃USA┃ STARZ ENCORE WESTERNS HD;starzencorewesterns.us;Starz.Encore.Westerns.SD.us2;1.000;EXACT_STRICT
855731;┃USA┃ MGM+ HD;;MGM+.HD.us2;1.000;EXACT_STRICT
855733;┃USA┃ MGM+ HITS HD;mgmhits.us;MGM+.Hits.HD.us2;1.000;EXACT_STRICT
855734;┃USA┃ MGM+ DRIVE-IN HD;mgmdrivein.us;MGM+.Drive-In.us2;1.000;EXACT_STRICT
855732;┃USA┃ MGM+ MARQUEE HD;mgmmarquee.us;MGM+.Marquee.HD.us2;1.000;EXACT_STRICT
855728;┃USA┃ SCREEN PIX HD;screenpix.us;ScreenPix.us2;1.000;EXACT_STRICT
855727;┃USA┃ SCREEN PIX ACTION HD;screenpixaction.us;ScreenPix.Action.us2;1.000;EXACT_STRICT
855726;┃USA┃ SCREEN PIX VOICES HD;screenpixvoices.us;ScreenPix.Voices.us2;1.000;EXACT_STRICT
855725;┃USA┃ SCREEN PIX WESTERNS HD;screenpixwesterns.us;ScreenPix.Westerns.us2;1.000;EXACT_STRICT
855724;┃USA┃ SONY MOVIE CHANNEL HD;sony.us;Sony.Movie.Channel.HD.us2;1.000;EXACT_STRICT
855729;┃USA┃ PIXL HD;pixltv.us;PixL.us2;1.000;EXACT_STRICT
385998;┃US┃ MTV LIVE HD;;MTVLIVE.us2;1.000;EXACT_STRICT
385997;┃US┃ MTV U;;mtv-U.us2;1.000;EXACT_STRICT
385996;┃US┃ MTV CLASSIC;;MTV.Classic.us2;1.000;EXACT_STRICT
385995;┃US┃ VH1 HD;;VH1.HD.us2;1.000;EXACT_STRICT
385994;┃US┃ CMT HD;;CMT.HD.us2;1.000;EXACT_STRICT
385993;┃US┃ NICK MUSIC;;Nick.Music.us2;1.000;EXACT_STRICT
385992;┃US┃ BET JAMS;;BET.Jams.us2;1.000;EXACT_STRICT
385991;┃US┃ BET SOUL;;BET.Soul.us2;1.000;EXACT_STRICT
986280;┃USA┃ ABC |  NEW YORK | WABC;abc11whas.us;WABC-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986477;┃USA┃ ABC | NATIONAL FEED PACIFIC;abc11whas.us;ABC.National.Feed.Pacific.us2;1.000;EXACT_STRICT
986282;┃USA┃ ABC 2 | ATLANTA | WSB;abcwsb.us;WSB-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986283;┃USA┃ ABC 2 | BALTIMORE | WMAR;abcwmar.us;WMAR-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986281;┃USA┃ ABC 2 | BATON ROUGE | WBRZ;abcwbrz.us;WBRZ-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986352;┃USA┃ ABC 2 | CASPER/RIVERTON | KTWO;abc11whas.us;KTWO-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986340;┃USA┃ ABC 2 | GREEN BAY/APPLETON | WBAY-TV2;abcwbay.us;WBAY-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986284;┃USA┃ ABC 2 | NASHVILLE | WKRN;abcwkrn.us;WKRN-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986346;┃USA┃ ABC 2 | ODESSA/MIDLAND | KMID;abc11whas.us;KMID-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986285;┃USA┃ ABC 2 | PORTLAND | KATU;abc2katu.us;KATU-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986406;┃USA┃ ABC 2 | ST. JOSEPH | KQTV;abc11whas.us;KQTV-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986458;┃USA┃ ABC 3 | CARTERVILLE / HARRISBURG | WSIL;abcwsil.us;WSIL-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986483;┃USA┃ ABC 3 | CORPUS CHRISTI | KIII;abc11whas.us;KIII-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986449;┃USA┃ ABC 3 | LAFAYETTE | KATC;abc3katc.us;KATC-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986404;┃USA┃ ABC 3 | PALM SPRINGS | KESQ;abckesq.us;KESQ-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986286;┃USA┃ ABC 3 | PENSACOLA | WEAR;abcwear.us;WEAR-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986380;┃USA┃ ABC 3 | RAPID CITY | KOTA;abc11whas.us;KOTA-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986382;┃USA┃ ABC 3 | SANTA BARBARA | KEYT;abc3keyt.us;KEYT-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986287;┃USA┃ ABC 3 | SHREVEPORT | KTBS;abc3ktbs.us;KTBS-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986350;┃USA┃ ABC 3 | WILMINGTON | WWAY;abc11whas.us;WWAY-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986290;┃USA┃ ABC 4 | CHARLESTON | WCIV-DT;wchs.us;WCIV-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986450;┃USA┃ ABC 4 | GRAND RAPIDS /KALAMAZOO / BATTLE CREEK | WOTV;abcwzzm.us;WOTV-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986291;┃USA┃ ABC 4 | HONOLULU | KITV;abckitv.us;KITV-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986407;┃USA┃ ABC 4 | OAK HILL | WOAY;abc11whas.us;WOAY-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986292;┃USA┃ ABC 4 | PITTSBURGH | WTAE;abcwtae.us;WTAE-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986289;┃USA┃ ABC 4 | SALT LAKE CITY | KTVX;abcktvx.us;KTVX-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986288;┃USA┃ ABC 4 | SEATTLE | KOMO;abckomo.us;KOMO-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986369;┃USA┃ ABC 4 | SPOKANE | KXLY;abc11whas.us;KXLY-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986430;┃USA┃ ABC 5  | GREAT FALLS | KFBB;abckfbb.us;KFBB-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986295;┃USA┃ ABC 5 | OKLAHOMA CITY | KOCO;abc11whas.us;KOCO-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986296;┃USA┃ ABC 5 | ST. PAUL | KSTP;abc11whas.us;KSTP-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986444;┃USA┃ ABC 5 | WEST DES MOINE | WOI;abc11whas.us;WOI-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986414;┃USA┃ ABC 5/9 | EL CENTRO |  KECY-DT2;abc11whas.us;KECY-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986297;┃USA┃ ABC 6 | AUGUSTA | WJBF;abc11whas.us;WJBF-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986392;┃USA┃ ABC 6 | Austin / Rochester / Mason City | KAAL;abc13wham.us;KAAL-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986434;┃USA┃ ABC 6 | BILLINGS | KSVI;abc11whas.us;KSVI-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986448;┃USA┃ ABC 6 | BOISE CITY | KIVI;abc11whas.us;KIVI-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986467;┃USA┃ ABC 6 | COLUMBUS | WSYX;abc11whas.us;WSYX-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986442;┃USA┃ ABC 6 | FARGO | WDAY;abcwday.us;WDAY-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986471;┃USA┃ ABC 6 | GREENWOOD | WABG;abc11whas.us;WABG-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986482;┃USA┃ ABC 6 | HARLINGEN | KRGV;abc11whas.us;KRGV-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986344;┃USA┃ ABC 6 | INDIANAPOLIS | WRTV;abcwrtv.us;WRTV-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986353;┃USA┃ ABC 6 | KNOXVILLE | WATE;abcwate.us;WATE-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986476;┃USA┃ ABC 6 | NORTH PLATTE | KWNB;abc11whas.us;KWNB-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986298;┃USA┃ ABC 6 | PHILADELPHIA| WPVI;abcwpvi.us;WPVI-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986443;┃USA┃ ABC 6 | PROVIDENCE / NEW BEDFORD | WLNE;abc11whas.us;WLNE-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986426;┃USA┃ ABC 6 | TWIN FALLS | KSAW-LD;abc11whas.us;KSAW-LD.us_locals1;1.000;CALLSIGN_STRICT_V4
986342;┃USA┃ ABC 7 | ALBUQUERQUE-SANTA FE | KOAT;abc7koat.us;KOAT-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986341;┃USA┃ ABC 7 | AMARILLO | KVII;abc7kvii.us;KVII-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986349;┃USA┃ ABC 7 | BANGOR/PRESQUE ISLE | WVII;abc11whas.us;WVII-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986304;┃USA┃ ABC 7 | BUFFALO | WKBW;abcwkbw.us;WKBW-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986300;┃USA┃ ABC 7 | CHICAGO IL | WLS;abc7wlstv.us;WLS-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986402;┃USA┃ ABC 7 | CHICO / REDDING | KRCR;abc11whas.us;KRCR-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986305;┃USA┃ ABC 7 | DENVER | KMGH;abc7kmghtv.us;KMGH-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986301;┃USA┃ ABC 7 | DETROIT | WXYZ;abc7wxyz.us;WXYZ-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986306;┃USA┃ ABC 7 | EL PASO | KVIA;abc7kvia.us;KVIA-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986307;┃USA┃ ABC 7 | FORT MYERS | WZVN;abcwzvn.us;WZVN-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986361;┃USA┃ ABC 7 | JACKSON | WBBJ;abc11whas.us;WBBJ-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986417;┃USA┃ ABC 7 | LITTLE ROCK | KATV;abckatv.us;KATV-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986365;┃USA┃ ABC 7 | LONGVIEW /TYLER | KLTV;abc7kltv.us;KLTV-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986302;┃USA┃ ABC 7 | LOS ANGELES | KABC;abc11whas.us;KABC-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986375;┃USA┃ ABC 7 | OMAHA | KETV;abcketv.us;KETV-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986379;┃USA┃ ABC 7 | RAPID CITY | KEVN;abc11whas.us;KEVN-LD.us_locals1;1.000;CALLSIGN_STRICT_V4
986303;┃USA┃ ABC 7 | SAN FRANCISCO | KGO;abckgo.us;KGO-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986484;┃USA┃ ABC 7 | TAMPA | WWSB;abc28wfts.us;WWSB-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986299;┃USA┃ ABC 7 | WASHINGTON | WJLA;abcwjla.us;WJLA-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986474;┃USA┃ ABC 7 | WHEELING | WTRF;abc11whas.us;WTRF-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986354;┃USA┃ ABC 7 | WICHITA FALLS | KSWO;abc11whas.us;KSWO-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986464;┃USA┃ ABC 8 | CHARLESTON | WCHS;wchs.us;WCHS-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986486;┃USA┃ ABC 8 | DALLAS | WFAA;abc8wfaa.us;WFAA-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986428;┃USA┃ ABC 8 | GRAND JUNCTION | KJCT;abckjct.us;KJCT-LD.us_locals1;1.000;CALLSIGN_STRICT_V4
986479;┃USA┃ ABC 8 | IDAHO FALLS / POCATELLO | KIFI;abc11whas.us;KIFI-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986472;┃USA┃ ABC 8 | JONESBORO | KAIT;abc11whas.us;KAIT-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986394;┃USA┃ ABC 8 | LAREDO | KGNS-DT2;abc8kgns.us;KGNS-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986393;┃USA┃ ABC 8 | LINCOLN-KEARNEY | KHGI;abc11whas.us;KHGI-CD.us_locals1;1.000;CALLSIGN_STRICT_V4
986452;┃USA┃ ABC 8 | MOLINE / DAVENPORT | WQAD;abc8wqad.us;WQAD-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986309;┃USA┃ ABC 8 | NEW HAVEN | WTNH;abc11whas.us;WTNH-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986465;┃USA┃ ABC 8 | PETERSBURG | WRIC;abc11whas.us;WRIC-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986415;┃USA┃ ABC 8 | PORTLAND | WMTW;abc2katu.us;WMTW-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
